Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
8872,Shaanxi,China,2/7/20,184,0
8873,Shaanxi,China,2/8/20,195,0
8874,Shaanxi,China,2/9/20,208,0
8875,Shaanxi,China,2/10/20,213,0
8876,Shaanxi,China,2/11/20,219,0
8877,Shaanxi,China,2/12/20,225,0
8878,Shaanxi,China,2/13/20,229,0
8879,Shaanxi,China,2/14/20,230,0
8880,Shaanxi,China,2/15/20,232,0
8881,Shaanxi,China,2/16/20,236,0
8882,Shaanxi,China,2/17/20,240,0
8883,Shaanxi,China,2/18/20,240,0
8884,Shaanxi,China,2/19/20,242,0
8885,Shaanxi,China,2/20/20,245,1
8886,Shaanxi,China,2/21/20,245,1
8887,Shaanxi,China,2/22/20,245,1
8888,Shaanxi,China,2/23/20,245,1
8889,Shaanxi,China,2/24/20,245,1
8890,Shaanxi,China,2/25/20,245,1
8891,Shaanxi,China,2/26/20,245,1
8892,Shaanxi,China,2/27/20,245,1
8893,Shaanxi,China,2/28/20,245,1
8894,Shaanxi,China,2/29/20,245,1
8895,Shaanxi,China,3/1/20,245,1
8896,Shaanxi,China,3/2/20,245,1
8897,Shaanxi,China,3/3/20,245,1
8898,Shaanxi,China,3/4/20,245,1
8899,Shaanxi,China,3/5/20,245,1
8900,Shaanxi,China,3/6/20,245,1
8901,Shaanxi,China,3/7/20,245,1
8902,Shaanxi,China,3/8/20,245,1
8903,Shaanxi,China,3/9/20,245,1
8904,Shaanxi,China,3/10/20,245,1
8905,Shaanxi,China,3/11/20,245,1
8906,Shaanxi,China,3/12/20,245,2
8907,Shaanxi,China,3/13/20,245,2
8908,Shaanxi,China,3/14/20,245,2
8909,Shaanxi,China,3/15/20,245,2
8910,Shaanxi,China,3/16/20,245,2
8911,Shaanxi,China,3/17/20,246,3
8912,Shaanxi,China,3/18/20,246,3
8913,Shaanxi,China,3/19/20,246,3
8914,Shaanxi,China,3/20/20,247,3
8915,Shaanxi,China,3/21/20,248,3
8916,Shaanxi,China,3/22/20,248,3
8917,Shaanxi,China,3/23/20,248,3
8918,Shaanxi,China,3/24/20,249,3
8919,Shaanxi,China,3/25/20,250,3
8920,Shaanxi,China,3/26/20,253,3
8921,Shaanxi,China,3/27/20,253,3
8922,Shaanxi,China,3/28/20,253,3
8923,Shaanxi,China,3/29/20,253,3
8924,Shaanxi,China,3/30/20,253,3
8925,Shaanxi,China,3/31/20,253,3
8926,Shaanxi,China,4/1/20,255,3
8927,Shaanxi,China,4/2/20,255,3
8928,Shaanxi,China,4/3/20,255,3
8929,Shaanxi,China,4/4/20,256,3
8930,Shaanxi,China,4/5/20,256,3
8931,Shaanxi,China,4/6/20,256,3
8932,Shaanxi,China,4/7/20,256,3
8933,Shaanxi,China,4/8/20,256,3
8934,Shaanxi,China,4/9/20,256,3
8935,Shaanxi,China,4/10/20,256,3
8936,Shaanxi,China,4/11/20,256,3
8937,Shaanxi,China,4/12/20,256,3
8938,Shaanxi,China,4/13/20,256,3
8939,Shaanxi,China,4/14/20,256,3
8940,Shaanxi,China,4/15/20,256,3
8941,Shaanxi,China,4/16/20,256,3
8942,Shaanxi,China,4/17/20,256,3
8943,Shaanxi,China,4/18/20,256,3
8944,Shaanxi,China,4/19/20,256,3
8945,Shaanxi,China,4/20/20,256,3
8946,Shaanxi,China,4/21/20,277,3
8947,Shaanxi,China,4/22/20,279,3
8948,Shaanxi,China,4/23/20,279,3
8949,Shaanxi,China,4/24/20,286,3
8950,Shaanxi,China,4/25/20,286,3
8951,Shaanxi,China,4/26/20,286,3
8952,Shaanxi,China,4/27/20,286,3
8953,Shaanxi,China,4/28/20,306,3
8954,Shaanxi,China,4/29/20,306,3
8955,Shaanxi,China,4/30/20,306,3
8956,Shaanxi,China,5/1/20,306,3
8957,Shaanxi,China,5/2/20,306,3
8958,Shaanxi,China,5/3/20,306,3
8959,Shaanxi,China,5/4/20,306,3
8960,Shaanxi,China,5/5/20,308,3
8961,Shaanxi,China,5/6/20,308,3
8962,Shaanxi,China,5/7/20,308,3
8963,Shaanxi,China,5/8/20,308,3
8964,Shaanxi,China,5/9/20,308,3
8965,Shaanxi,China,5/10/20,308,3
8966,Shaanxi,China,5/11/20,308,3
8967,Shaanxi,China,5/12/20,308,3
8968,Shaanxi,China,5/13/20,308,3
8969,Shaanxi,China,5/14/20,308,3
8970,Shaanxi,China,5/15/20,308,3
8971,Shandong,China,1/22/20,2,0
8972,Shandong,China,1/23/20,6,0
8973,Shandong,China,1/24/20,15,0
8974,Shandong,China,1/25/20,27,0
8975,Shandong,China,1/26/20,46,0
8976,Shandong,China,1/27/20,75,0
8977,Shandong,China,1/28/20,95,0
8978,Shandong,China,1/29/20,130,0
8979,Shandong,China,1/30/20,158,0
8980,Shandong,China,1/31/20,184,0
8981,Shandong,China,2/1/20,206,0
8982,Shandong,China,2/2/20,230,0
8983,Shandong,China,2/3/20,259,0
8984,Shandong,China,2/4/20,275,0
8985,Shandong,China,2/5/20,307,0
8986,Shandong,China,2/6/20,347,0
8987,Shandong,China,2/7/20,386,0
8988,Shandong,China,2/8/20,416,0
8989,Shandong,China,2/9/20,444,1
8990,Shandong,China,2/10/20,466,1
8991,Shandong,China,2/11/20,487,1
8992,Shandong,China,2/12/20,497,2
8993,Shandong,China,2/13/20,509,2
8994,Shandong,China,2/14/20,523,2
8995,Shandong,China,2/15/20,532,2
8996,Shandong,China,2/16/20,537,2
8997,Shandong,China,2/17/20,541,2
8998,Shandong,China,2/18/20,543,3
8999,Shandong,China,2/19/20,544,3
9000,Shandong,China,2/20/20,546,4
9001,Shandong,China,2/21/20,749,4
9002,Shandong,China,2/22/20,750,4
9003,Shandong,China,2/23/20,754,4
9004,Shandong,China,2/24/20,755,5
9005,Shandong,China,2/25/20,756,6
9006,Shandong,China,2/26/20,756,6
9007,Shandong,China,2/27/20,756,6
9008,Shandong,China,2/28/20,756,6
9009,Shandong,China,2/29/20,756,6
9010,Shandong,China,3/1/20,758,6
9011,Shandong,China,3/2/20,758,6
9012,Shandong,China,3/3/20,758,6
9013,Shandong,China,3/4/20,758,6
9014,Shandong,China,3/5/20,758,6
9015,Shandong,China,3/6/20,758,6
9016,Shandong,China,3/7/20,758,6
9017,Shandong,China,3/8/20,758,6
9018,Shandong,China,3/9/20,758,6
9019,Shandong,China,3/10/20,758,6
9020,Shandong,China,3/11/20,760,6
9021,Shandong,China,3/12/20,760,6
9022,Shandong,China,3/13/20,760,7
9023,Shandong,China,3/14/20,760,7
9024,Shandong,China,3/15/20,760,7
9025,Shandong,China,3/16/20,760,7
9026,Shandong,China,3/17/20,761,7
9027,Shandong,China,3/18/20,761,7
9028,Shandong,China,3/19/20,761,7
9029,Shandong,China,3/20/20,762,7
9030,Shandong,China,3/21/20,764,7
9031,Shandong,China,3/22/20,767,7
9032,Shandong,China,3/23/20,768,7
9033,Shandong,China,3/24/20,768,7
9034,Shandong,China,3/25/20,769,7
9035,Shandong,China,3/26/20,771,7
9036,Shandong,China,3/27/20,772,7
9037,Shandong,China,3/28/20,772,7
9038,Shandong,China,3/29/20,772,7
9039,Shandong,China,3/30/20,773,7
9040,Shandong,China,3/31/20,774,7
9041,Shandong,China,4/1/20,774,7
9042,Shandong,China,4/2/20,775,7
9043,Shandong,China,4/3/20,778,7
9044,Shandong,China,4/4/20,778,7
9045,Shandong,China,4/5/20,779,7
9046,Shandong,China,4/6/20,780,7
9047,Shandong,China,4/7/20,781,7
9048,Shandong,China,4/8/20,783,7
9049,Shandong,China,4/9/20,783,7
9050,Shandong,China,4/10/20,783,7
9051,Shandong,China,4/11/20,784,7
9052,Shandong,China,4/12/20,784,7
9053,Shandong,China,4/13/20,784,7
9054,Shandong,China,4/14/20,784,7
9055,Shandong,China,4/15/20,784,7
9056,Shandong,China,4/16/20,784,7
9057,Shandong,China,4/17/20,787,7
9058,Shandong,China,4/18/20,787,7
9059,Shandong,China,4/19/20,787,7
9060,Shandong,China,4/20/20,787,7
9061,Shandong,China,4/21/20,787,7
9062,Shandong,China,4/22/20,787,7
9063,Shandong,China,4/23/20,787,7
9064,Shandong,China,4/24/20,787,7
9065,Shandong,China,4/25/20,787,7
9066,Shandong,China,4/26/20,787,7
9067,Shandong,China,4/27/20,787,7
9068,Shandong,China,4/28/20,787,7
9069,Shandong,China,4/29/20,787,7
9070,Shandong,China,4/30/20,787,7
9071,Shandong,China,5/1/20,787,7
9072,Shandong,China,5/2/20,787,7
9073,Shandong,China,5/3/20,788,7
9074,Shandong,China,5/4/20,788,7
9075,Shandong,China,5/5/20,788,7
9076,Shandong,China,5/6/20,788,7
9077,Shandong,China,5/7/20,788,7
9078,Shandong,China,5/8/20,788,7
9079,Shandong,China,5/9/20,788,7
9080,Shandong,China,5/10/20,788,7
9081,Shandong,China,5/11/20,788,7
9082,Shandong,China,5/12/20,788,7
9083,Shandong,China,5/13/20,788,7
9084,Shandong,China,5/14/20,788,7
9085,Shandong,China,5/15/20,788,7
9086,Shanghai,China,1/22/20,9,0
9087,Shanghai,China,1/23/20,16,0
9088,Shanghai,China,1/24/20,20,0
9089,Shanghai,China,1/25/20,33,0
9090,Shanghai,China,1/26/20,40,1
9091,Shanghai,China,1/27/20,53,1
9092,Shanghai,China,1/28/20,66,1
9093,Shanghai,China,1/29/20,96,1
9094,Shanghai,China,1/30/20,112,1
9095,Shanghai,China,1/31/20,135,1
9096,Shanghai,China,2/1/20,169,1
9097,Shanghai,China,2/2/20,182,1
9098,Shanghai,China,2/3/20,203,1
9099,Shanghai,China,2/4/20,219,1
9100,Shanghai,China,2/5/20,243,1
9101,Shanghai,China,2/6/20,257,1
9102,Shanghai,China,2/7/20,277,1
9103,Shanghai,China,2/8/20,286,1
9104,Shanghai,China,2/9/20,293,1
9105,Shanghai,China,2/10/20,299,1
9106,Shanghai,China,2/11/20,303,1
9107,Shanghai,China,2/12/20,311,1
9108,Shanghai,China,2/13/20,315,1
9109,Shanghai,China,2/14/20,318,1
9110,Shanghai,China,2/15/20,326,1
9111,Shanghai,China,2/16/20,328,1
9112,Shanghai,China,2/17/20,333,1
9113,Shanghai,China,2/18/20,333,1
9114,Shanghai,China,2/19/20,333,2
9115,Shanghai,China,2/20/20,334,2
9116,Shanghai,China,2/21/20,334,2
9117,Shanghai,China,2/22/20,335,3
9118,Shanghai,China,2/23/20,335,3
9119,Shanghai,China,2/24/20,335,3
9120,Shanghai,China,2/25/20,336,3
9121,Shanghai,China,2/26/20,337,3
9122,Shanghai,China,2/27/20,337,3
9123,Shanghai,China,2/28/20,337,3
9124,Shanghai,China,2/29/20,337,3
9125,Shanghai,China,3/1/20,337,3
9126,Shanghai,China,3/2/20,337,3
9127,Shanghai,China,3/3/20,338,3
9128,Shanghai,China,3/4/20,338,3
9129,Shanghai,China,3/5/20,339,3
9130,Shanghai,China,3/6/20,342,3
9131,Shanghai,China,3/7/20,342,3
9132,Shanghai,China,3/8/20,342,3
9133,Shanghai,China,3/9/20,342,3
9134,Shanghai,China,3/10/20,344,3
9135,Shanghai,China,3/11/20,344,3
9136,Shanghai,China,3/12/20,344,3
9137,Shanghai,China,3/13/20,346,3
9138,Shanghai,China,3/14/20,353,3
9139,Shanghai,China,3/15/20,353,3
9140,Shanghai,China,3/16/20,355,3
9141,Shanghai,China,3/17/20,358,3
9142,Shanghai,China,3/18/20,361,3
9143,Shanghai,China,3/19/20,363,3
9144,Shanghai,China,3/20/20,371,3
9145,Shanghai,China,3/21/20,380,3
9146,Shanghai,China,3/22/20,404,4
9147,Shanghai,China,3/23/20,404,4
9148,Shanghai,China,3/24/20,414,4
9149,Shanghai,China,3/25/20,433,5
9150,Shanghai,China,3/26/20,451,5
9151,Shanghai,China,3/27/20,468,5
9152,Shanghai,China,3/28/20,485,5
9153,Shanghai,China,3/29/20,492,5
9154,Shanghai,China,3/30/20,498,5
9155,Shanghai,China,3/31/20,509,5
9156,Shanghai,China,4/1/20,516,6
9157,Shanghai,China,4/2/20,522,6
9158,Shanghai,China,4/3/20,526,6
9159,Shanghai,China,4/4/20,529,6
9160,Shanghai,China,4/5/20,531,6
9161,Shanghai,China,4/6/20,536,6
9162,Shanghai,China,4/7/20,538,6
9163,Shanghai,China,4/8/20,543,7
9164,Shanghai,China,4/9/20,552,7
9165,Shanghai,China,4/10/20,555,7
9166,Shanghai,China,4/11/20,555,7
9167,Shanghai,China,4/12/20,607,7
9168,Shanghai,China,4/13/20,618,7
9169,Shanghai,China,4/14/20,618,7
9170,Shanghai,China,4/15/20,622,7
9171,Shanghai,China,4/16/20,628,7
9172,Shanghai,China,4/17/20,628,7
9173,Shanghai,China,4/18/20,628,7
9174,Shanghai,China,4/19/20,635,7
9175,Shanghai,China,4/20/20,638,7
9176,Shanghai,China,4/21/20,638,7
9177,Shanghai,China,4/22/20,639,7
9178,Shanghai,China,4/23/20,641,7
9179,Shanghai,China,4/24/20,641,7
9180,Shanghai,China,4/25/20,642,7
9181,Shanghai,China,4/26/20,642,7
9182,Shanghai,China,4/27/20,644,7
9183,Shanghai,China,4/28/20,645,7
9184,Shanghai,China,4/29/20,647,7
9185,Shanghai,China,4/30/20,652,7
9186,Shanghai,China,5/1/20,652,7
9187,Shanghai,China,5/2/20,652,7
9188,Shanghai,China,5/3/20,655,7
9189,Shanghai,China,5/4/20,656,7
9190,Shanghai,China,5/5/20,656,7
9191,Shanghai,China,5/6/20,657,7
9192,Shanghai,China,5/7/20,657,7
9193,Shanghai,China,5/8/20,657,7
9194,Shanghai,China,5/9/20,659,7
9195,Shanghai,China,5/10/20,659,7
9196,Shanghai,China,5/11/20,659,7
9197,Shanghai,China,5/12/20,660,7
9198,Shanghai,China,5/13/20,660,7
9199,Shanghai,China,5/14/20,660,7
9200,Shanghai,China,5/15/20,665,7
9201,Shanxi,China,1/22/20,1,0
9202,Shanxi,China,1/23/20,1,0
9203,Shanxi,China,1/24/20,1,0
9204,Shanxi,China,1/25/20,6,0
9205,Shanxi,China,1/26/20,9,0
9206,Shanxi,China,1/27/20,13,0
9207,Shanxi,China,1/28/20,27,0
9208,Shanxi,China,1/29/20,27,0
9209,Shanxi,China,1/30/20,35,0
9210,Shanxi,China,1/31/20,39,0
9211,Shanxi,China,2/1/20,47,0
9212,Shanxi,China,2/2/20,66,0
9213,Shanxi,China,2/3/20,74,0
9214,Shanxi,China,2/4/20,81,0
9215,Shanxi,China,2/5/20,81,0
9216,Shanxi,China,2/6/20,96,0
9217,Shanxi,China,2/7/20,104,0
9218,Shanxi,China,2/8/20,115,0
9219,Shanxi,China,2/9/20,119,0
9220,Shanxi,China,2/10/20,119,0
9221,Shanxi,China,2/11/20,124,0
9222,Shanxi,China,2/12/20,126,0
9223,Shanxi,China,2/13/20,126,0
9224,Shanxi,China,2/14/20,127,0
9225,Shanxi,China,2/15/20,128,0
9226,Shanxi,China,2/16/20,129,0
9227,Shanxi,China,2/17/20,130,0
9228,Shanxi,China,2/18/20,131,0
9229,Shanxi,China,2/19/20,131,0
9230,Shanxi,China,2/20/20,132,0
9231,Shanxi,China,2/21/20,132,0
9232,Shanxi,China,2/22/20,132,0
9233,Shanxi,China,2/23/20,132,0
9234,Shanxi,China,2/24/20,133,0
9235,Shanxi,China,2/25/20,133,0
9236,Shanxi,China,2/26/20,133,0
9237,Shanxi,China,2/27/20,133,0
9238,Shanxi,China,2/28/20,133,0
9239,Shanxi,China,2/29/20,133,0
9240,Shanxi,China,3/1/20,133,0
9241,Shanxi,China,3/2/20,133,0
9242,Shanxi,China,3/3/20,133,0
9243,Shanxi,China,3/4/20,133,0
9244,Shanxi,China,3/5/20,133,0
9245,Shanxi,China,3/6/20,133,0
9246,Shanxi,China,3/7/20,133,0
9247,Shanxi,China,3/8/20,133,0
9248,Shanxi,China,3/9/20,133,0
9249,Shanxi,China,3/10/20,133,0
9250,Shanxi,China,3/11/20,133,0
9251,Shanxi,China,3/12/20,133,0
9252,Shanxi,China,3/13/20,133,0
9253,Shanxi,China,3/14/20,133,0
9254,Shanxi,China,3/15/20,133,0
9255,Shanxi,China,3/16/20,133,0
9256,Shanxi,China,3/17/20,133,0
9257,Shanxi,China,3/18/20,133,0
9258,Shanxi,China,3/19/20,133,0
9259,Shanxi,China,3/20/20,133,0
9260,Shanxi,China,3/21/20,133,0
9261,Shanxi,China,3/22/20,133,0
9262,Shanxi,China,3/23/20,134,0
9263,Shanxi,China,3/24/20,134,0
9264,Shanxi,China,3/25/20,134,0
9265,Shanxi,China,3/26/20,135,0
9266,Shanxi,China,3/27/20,135,0
9267,Shanxi,China,3/28/20,135,0
9268,Shanxi,China,3/29/20,136,0
9269,Shanxi,China,3/30/20,136,0
9270,Shanxi,China,3/31/20,136,0
9271,Shanxi,China,4/1/20,137,0
9272,Shanxi,China,4/2/20,137,0
9273,Shanxi,China,4/3/20,137,0
9274,Shanxi,China,4/4/20,137,0
9275,Shanxi,China,4/5/20,138,0
9276,Shanxi,China,4/6/20,138,0
9277,Shanxi,China,4/7/20,138,0
9278,Shanxi,China,4/8/20,163,0
9279,Shanxi,China,4/9/20,166,0
9280,Shanxi,China,4/10/20,168,0
9281,Shanxi,China,4/11/20,172,0
9282,Shanxi,China,4/12/20,172,0
9283,Shanxi,China,4/13/20,173,0
9284,Shanxi,China,4/14/20,173,0
9285,Shanxi,China,4/15/20,186,0
9286,Shanxi,China,4/16/20,194,0
9287,Shanxi,China,4/17/20,197,0
9288,Shanxi,China,4/18/20,197,0
9289,Shanxi,China,4/19/20,197,0
9290,Shanxi,China,4/20/20,197,0
9291,Shanxi,China,4/21/20,197,0
9292,Shanxi,China,4/22/20,197,0
9293,Shanxi,China,4/23/20,197,0
9294,Shanxi,China,4/24/20,197,0
9295,Shanxi,China,4/25/20,197,0
9296,Shanxi,China,4/26/20,197,0
9297,Shanxi,China,4/27/20,197,0
9298,Shanxi,China,4/28/20,197,0
9299,Shanxi,China,4/29/20,197,0
9300,Shanxi,China,4/30/20,197,0
9301,Shanxi,China,5/1/20,197,0
9302,Shanxi,China,5/2/20,197,0
9303,Shanxi,China,5/3/20,198,0
9304,Shanxi,China,5/4/20,198,0
9305,Shanxi,China,5/5/20,198,0
9306,Shanxi,China,5/6/20,198,0
9307,Shanxi,China,5/7/20,198,0
9308,Shanxi,China,5/8/20,198,0
9309,Shanxi,China,5/9/20,198,0
9310,Shanxi,China,5/10/20,198,0
9311,Shanxi,China,5/11/20,198,0
9312,Shanxi,China,5/12/20,198,0
9313,Shanxi,China,5/13/20,198,0
9314,Shanxi,China,5/14/20,198,0
9315,Shanxi,China,5/15/20,198,0
9316,Sichuan,China,1/22/20,5,0
9317,Sichuan,China,1/23/20,8,0
9318,Sichuan,China,1/24/20,15,0
9319,Sichuan,China,1/25/20,28,0
9320,Sichuan,China,1/26/20,44,0
9321,Sichuan,China,1/27/20,69,0
9322,Sichuan,China,1/28/20,90,0
9323,Sichuan,China,1/29/20,108,1
9324,Sichuan,China,1/30/20,142,1
9325,Sichuan,China,1/31/20,177,1
9326,Sichuan,China,2/1/20,207,1
9327,Sichuan,China,2/2/20,231,1
9328,Sichuan,China,2/3/20,254,1
9329,Sichuan,China,2/4/20,282,1
9330,Sichuan,China,2/5/20,301,1
9331,Sichuan,China,2/6/20,321,1
9332,Sichuan,China,2/7/20,344,1
9333,Sichuan,China,2/8/20,364,1
9334,Sichuan,China,2/9/20,386,1
9335,Sichuan,China,2/10/20,405,1
9336,Sichuan,China,2/11/20,417,1
9337,Sichuan,China,2/12/20,436,1
9338,Sichuan,China,2/13/20,451,1
9339,Sichuan,China,2/14/20,463,1
9340,Sichuan,China,2/15/20,470,1
9341,Sichuan,China,2/16/20,481,3
9342,Sichuan,China,2/17/20,495,3
9343,Sichuan,China,2/18/20,508,3
9344,Sichuan,China,2/19/20,514,3
9345,Sichuan,China,2/20/20,520,3
9346,Sichuan,China,2/21/20,525,3
9347,Sichuan,China,2/22/20,526,3
9348,Sichuan,China,2/23/20,526,3
9349,Sichuan,China,2/24/20,527,3
9350,Sichuan,China,2/25/20,529,3
9351,Sichuan,China,2/26/20,531,3
9352,Sichuan,China,2/27/20,534,3
9353,Sichuan,China,2/28/20,538,3
9354,Sichuan,China,2/29/20,538,3
9355,Sichuan,China,3/1/20,538,3
9356,Sichuan,China,3/2/20,538,3
9357,Sichuan,China,3/3/20,538,3
9358,Sichuan,China,3/4/20,538,3
9359,Sichuan,China,3/5/20,539,3
9360,Sichuan,China,3/6/20,539,3
9361,Sichuan,China,3/7/20,539,3
9362,Sichuan,China,3/8/20,539,3
9363,Sichuan,China,3/9/20,539,3
9364,Sichuan,China,3/10/20,539,3
9365,Sichuan,China,3/11/20,539,3
9366,Sichuan,China,3/12/20,539,3
9367,Sichuan,China,3/13/20,539,3
9368,Sichuan,China,3/14/20,539,3
9369,Sichuan,China,3/15/20,539,3
9370,Sichuan,China,3/16/20,539,3
9371,Sichuan,China,3/17/20,540,3
9372,Sichuan,China,3/18/20,540,3
9373,Sichuan,China,3/19/20,540,3
9374,Sichuan,China,3/20/20,541,3
9375,Sichuan,China,3/21/20,542,3
9376,Sichuan,China,3/22/20,543,3
9377,Sichuan,China,3/23/20,543,3
9378,Sichuan,China,3/24/20,545,3
9379,Sichuan,China,3/25/20,547,3
9380,Sichuan,China,3/26/20,547,3
9381,Sichuan,China,3/27/20,548,3
9382,Sichuan,China,3/28/20,548,3
9383,Sichuan,China,3/29/20,550,3
9384,Sichuan,China,3/30/20,550,3
9385,Sichuan,China,3/31/20,550,3
9386,Sichuan,China,4/1/20,552,3
9387,Sichuan,China,4/2/20,554,3
9388,Sichuan,China,4/3/20,555,3
9389,Sichuan,China,4/4/20,557,3
9390,Sichuan,China,4/5/20,558,3
9391,Sichuan,China,4/6/20,559,3
9392,Sichuan,China,4/7/20,560,3
9393,Sichuan,China,4/8/20,560,3
9394,Sichuan,China,4/9/20,560,3
9395,Sichuan,China,4/10/20,560,3
9396,Sichuan,China,4/11/20,560,3
9397,Sichuan,China,4/12/20,560,3
9398,Sichuan,China,4/13/20,560,3
9399,Sichuan,China,4/14/20,560,3
9400,Sichuan,China,4/15/20,560,3
9401,Sichuan,China,4/16/20,560,3
9402,Sichuan,China,4/17/20,560,3
9403,Sichuan,China,4/18/20,561,3
9404,Sichuan,China,4/19/20,561,3
9405,Sichuan,China,4/20/20,561,3
9406,Sichuan,China,4/21/20,561,3
9407,Sichuan,China,4/22/20,561,3
9408,Sichuan,China,4/23/20,561,3
9409,Sichuan,China,4/24/20,561,3
9410,Sichuan,China,4/25/20,561,3
9411,Sichuan,China,4/26/20,561,3
9412,Sichuan,China,4/27/20,561,3
9413,Sichuan,China,4/28/20,561,3
9414,Sichuan,China,4/29/20,561,3
9415,Sichuan,China,4/30/20,561,3
9416,Sichuan,China,5/1/20,561,3
9417,Sichuan,China,5/2/20,561,3
9418,Sichuan,China,5/3/20,561,3
9419,Sichuan,China,5/4/20,561,3
9420,Sichuan,China,5/5/20,561,3
9421,Sichuan,China,5/6/20,561,3
9422,Sichuan,China,5/7/20,561,3
9423,Sichuan,China,5/8/20,561,3
9424,Sichuan,China,5/9/20,561,3
9425,Sichuan,China,5/10/20,561,3
9426,Sichuan,China,5/11/20,561,3
9427,Sichuan,China,5/12/20,561,3
9428,Sichuan,China,5/13/20,561,3
9429,Sichuan,China,5/14/20,561,3
9430,Sichuan,China,5/15/20,561,3
9431,Tianjin,China,1/22/20,4,0
9432,Tianjin,China,1/23/20,4,0
9433,Tianjin,China,1/24/20,8,0
9434,Tianjin,China,1/25/20,10,0
9435,Tianjin,China,1/26/20,14,0
9436,Tianjin,China,1/27/20,23,0
9437,Tianjin,China,1/28/20,24,0
9438,Tianjin,China,1/29/20,27,0
9439,Tianjin,China,1/30/20,31,0
9440,Tianjin,China,1/31/20,32,0
9441,Tianjin,China,2/1/20,41,0
9442,Tianjin,China,2/2/20,48,0
9443,Tianjin,China,2/3/20,60,0
9444,Tianjin,China,2/4/20,67,0
9445,Tianjin,China,2/5/20,69,1
9446,Tianjin,China,2/6/20,79,1
9447,Tianjin,China,2/7/20,81,1
9448,Tianjin,China,2/8/20,88,1
9449,Tianjin,China,2/9/20,91,1
9450,Tianjin,China,2/10/20,95,1
9451,Tianjin,China,2/11/20,106,2
9452,Tianjin,China,2/12/20,112,2
9453,Tianjin,China,2/13/20,119,3
9454,Tianjin,China,2/14/20,120,3
9455,Tianjin,China,2/15/20,122,3
9456,Tianjin,China,2/16/20,124,3
9457,Tianjin,China,2/17/20,125,3
9458,Tianjin,China,2/18/20,128,3
9459,Tianjin,China,2/19/20,130,3
9460,Tianjin,China,2/20/20,131,3
9461,Tianjin,China,2/21/20,132,3
9462,Tianjin,China,2/22/20,135,3
9463,Tianjin,China,2/23/20,135,3
9464,Tianjin,China,2/24/20,135,3
9465,Tianjin,China,2/25/20,135,3
9466,Tianjin,China,2/26/20,135,3
9467,Tianjin,China,2/27/20,136,3
9468,Tianjin,China,2/28/20,136,3
9469,Tianjin,China,2/29/20,136,3
9470,Tianjin,China,3/1/20,136,3
9471,Tianjin,China,3/2/20,136,3
9472,Tianjin,China,3/3/20,136,3
9473,Tianjin,China,3/4/20,136,3
9474,Tianjin,China,3/5/20,136,3
9475,Tianjin,China,3/6/20,136,3
9476,Tianjin,China,3/7/20,136,3
9477,Tianjin,China,3/8/20,136,3
9478,Tianjin,China,3/9/20,136,3
9479,Tianjin,China,3/10/20,136,3
9480,Tianjin,China,3/11/20,136,3
9481,Tianjin,China,3/12/20,136,3
9482,Tianjin,China,3/13/20,136,3
9483,Tianjin,China,3/14/20,136,3
9484,Tianjin,China,3/15/20,136,3
9485,Tianjin,China,3/16/20,136,3
9486,Tianjin,China,3/17/20,136,3
9487,Tianjin,China,3/18/20,136,3
9488,Tianjin,China,3/19/20,137,3
9489,Tianjin,China,3/20/20,137,3
9490,Tianjin,China,3/21/20,137,3
9491,Tianjin,China,3/22/20,137,3
9492,Tianjin,China,3/23/20,141,3
9493,Tianjin,China,3/24/20,145,3
9494,Tianjin,China,3/25/20,145,3
9495,Tianjin,China,3/26/20,151,3
9496,Tianjin,China,3/27/20,155,3
9497,Tianjin,China,3/28/20,161,3
9498,Tianjin,China,3/29/20,166,3
9499,Tianjin,China,3/30/20,174,3
9500,Tianjin,China,3/31/20,174,3
9501,Tianjin,China,4/1/20,176,3
9502,Tianjin,China,4/2/20,176,3
9503,Tianjin,China,4/3/20,180,3
9504,Tianjin,China,4/4/20,180,3
9505,Tianjin,China,4/5/20,180,3
9506,Tianjin,China,4/6/20,180,3
9507,Tianjin,China,4/7/20,180,3
9508,Tianjin,China,4/8/20,180,3
9509,Tianjin,China,4/9/20,182,3
9510,Tianjin,China,4/10/20,183,3
9511,Tianjin,China,4/11/20,183,3
9512,Tianjin,China,4/12/20,183,3
9513,Tianjin,China,4/13/20,184,3
9514,Tianjin,China,4/14/20,185,3
9515,Tianjin,China,4/15/20,185,3
9516,Tianjin,China,4/16/20,186,3
9517,Tianjin,China,4/17/20,189,3
9518,Tianjin,China,4/18/20,189,3
9519,Tianjin,China,4/19/20,189,3
9520,Tianjin,China,4/20/20,189,3
9521,Tianjin,China,4/21/20,189,3
9522,Tianjin,China,4/22/20,189,3
9523,Tianjin,China,4/23/20,189,3
9524,Tianjin,China,4/24/20,190,3
9525,Tianjin,China,4/25/20,190,3
9526,Tianjin,China,4/26/20,190,3
9527,Tianjin,China,4/27/20,190,3
9528,Tianjin,China,4/28/20,190,3
9529,Tianjin,China,4/29/20,190,3
9530,Tianjin,China,4/30/20,190,3
9531,Tianjin,China,5/1/20,190,3
9532,Tianjin,China,5/2/20,190,3
9533,Tianjin,China,5/3/20,190,3
9534,Tianjin,China,5/4/20,190,3
9535,Tianjin,China,5/5/20,190,3
9536,Tianjin,China,5/6/20,190,3
